時間,標題,連結
2023-03-01 23:30,花旗：客戶正把供應鏈從中國轉移出去,https://news.cnyes.com/news/id/5100648
2023-03-01 22:47,〈美股早盤〉美債殖利率走高 交易員靜待經濟數據 主要指數開低,https://news.cnyes.com/news/id/5100612
2023-03-01 21:54,〈研華法說〉擴大北美布局 加州新總部4月動工2025年遷入,https://news.cnyes.com/news/id/5100756
2023-03-01 21:38,達美航空機師將投票批准勞資協議 大幅加薪34%,https://news.cnyes.com/news/id/5100759
2023-03-01 21:30,從Lucid到Rivian 電動車新創公司面臨需求急降 供應鏈問題難解,https://news.cnyes.com/news/id/5100757
2023-03-01 21:20,高盛：未來12至18個月油價將再次飆升,https://news.cnyes.com/news/id/5100752
2023-03-01 21:17,打著前創始人名號喊話單挑 中國咖啡市場爭奪白熱化,https://news.cnyes.com/news/id/5100744
2023-03-01 20:40,房貸利率續升 上周美國房貸申請量創28年低點,https://news.cnyes.com/news/id/5100745
2023-03-01 20:34,〈財報〉柯爾百貨假日季大幅虧損 股價暴跌,https://news.cnyes.com/news/id/5100746
2023-03-01 20:30,〈研華法說〉研華Q1營收拚雙增 雙率可望維持上季水準,https://news.cnyes.com/news/id/5100747
2023-03-01 20:30,道氏化學與X-energy合作在墨西哥灣岸展示核電反應堆,https://news.cnyes.com/news/id/5100743
2023-03-01 20:26,碧桂園楊國強辭任主席 41歲女首富正式接棒,https://news.cnyes.com/news/id/5100651
2023-03-01 20:21,〈研華法說〉宣示啟動第三階段轉型 2030年營收衝50億美元,https://news.cnyes.com/news/id/5100735
2023-03-01 20:20,標普500指數前景 多空繫於一線：200日均線,https://news.cnyes.com/news/id/5100734
2023-03-01 20:20,【台指操作攻略】開低走高勢難擋  留意月線回馬槍,https://news.cnyes.com/news/id/5100529
2023-03-01 20:10,〈財報〉蔚來汽車上季營收不及預期 淨損擴大近人民幣58億元,https://news.cnyes.com/news/id/5100614
2023-03-01 20:04,鉅亨美股雷達：Rivian全年產量前景遜預期 惠普本季獲利展望佳,https://news.cnyes.com/news/id/5100398
2023-03-01 20:03,今年民參公建商機估逾1700億元 促參金額有望創進10年新高,https://news.cnyes.com/news/id/5100736
2023-03-01 20:00,摩根大通朱海斌：預計今年中國經濟增速5.6% 貨幣政策中性偏鬆,https://news.cnyes.com/news/id/5100652
2023-03-01 19:48,〈財報〉勞氏上季營收未達預期 全年銷售財測保守,https://news.cnyes.com/news/id/5100715
2023-03-01 19:47,「蔚小理」2月交車成績單亮眼 盤前股價齊走高,https://news.cnyes.com/news/id/5100712
2023-03-01 19:44,〈銀行搶美元〉挑美元定存除了比利率 也要留意這2大眉角,https://news.cnyes.com/news/id/5100713
2023-03-01 19:40,研究機構估上季GPU銷量年減38% 跌幅巨大,https://news.cnyes.com/news/id/5100120
2023-03-01 19:36,〈MWC通訊大會〉高通攜手小米、OPPO等業者 推出全新XR裝置,https://news.cnyes.com/news/id/5100709
2023-03-01 19:36,〈MWC通訊大會〉明泰秀5G肌肉 友訊展出物聯網智慧藍圖,https://news.cnyes.com/news/id/5100653
2023-03-01 19:20,3月新制不可不知 校園口罩令鬆綁、南部擴大節水,https://news.cnyes.com/news/id/5097051
2023-03-01 19:20,傳特斯拉改版Model Y明年投產 計畫代號「Juniper」,https://news.cnyes.com/news/id/5100617
2023-03-01 19:12,投資人評估經濟數據及Fed政策展望 美債殖利率走升,https://news.cnyes.com/news/id/5100710
2023-03-01 19:10,汽車晶片仍然短缺 歐洲本周又將減產逾9萬輛汽車,https://news.cnyes.com/news/id/5100121
2023-03-01 19:04,台泥年度徵才起跑 釋出九大領域職缺 同步啟動海外人才派任計畫,https://news.cnyes.com/news/id/5100649
2023-03-01 19:03,普誠去年Q4獲利衝12年新高 全年EPS 0.93元,https://news.cnyes.com/news/id/5100650
2023-03-01 19:03,毅嘉2月營收登9年同期新高 前2月11.98億元,https://news.cnyes.com/news/id/5100647
2023-03-01 19:02,避免銀行淪為信用卡個資外洩幫兇 金管會出手管了,https://news.cnyes.com/news/id/5100654
2023-03-01 19:00,中國發布鄉村數位發展報告 強調5G網路普及,https://news.cnyes.com/news/id/5100616
2023-03-01 19:00,蔡明彰觀點：景氣位置比殖利率更重要,https://news.cnyes.com/news/id/5100436
2023-03-01 18:50,〈銀行搶美元〉銀行3月續搶美元 競推短天期優存利率4%起跳,https://news.cnyes.com/news/id/5100615
2023-03-01 18:46,〈房產〉全台六都前2月房市年減28.3% 爲近六年來同期最冷,https://news.cnyes.com/news/id/5100587
2023-03-01 18:38,〈MWC通訊大會〉廣達攻電信商機 英業達、和碩秀智慧工廠應用,https://news.cnyes.com/news/id/5100613
2023-03-01 18:38,〈MWC通訊大會〉盛達推5G解決方案 光寶科展示三大專網應用,https://news.cnyes.com/news/id/5100588
2023-03-01 18:38,美時治療局部晚期非小細胞肺癌用藥 進軍越南市場,https://news.cnyes.com/news/id/5100590
2023-03-01 18:37,康普去年EPS 4.72元創五年高 每股擬配3元現金股利,https://news.cnyes.com/news/id/5100589
2023-03-01 18:30,伊拉克首次允許與中國貿易直接以人民幣結算,https://news.cnyes.com/news/id/5100130
2023-03-01 18:20,〈房產〉1月購屋貸款餘額縮水百億元 6年來首見,https://news.cnyes.com/news/id/5100572
2023-03-01 18:18,〈台幣〉股匯走勢脫鉤 重貶1.08角收30.588元 創近2個月新低,https://news.cnyes.com/news/id/5100586
2023-03-01 18:10,內外資聯手砍華新4.2萬張 外資敲進晶圓雙雄,https://news.cnyes.com/news/id/5100564
2023-03-01 18:00,ChatGPT 凌群噴漲創高 AI股誰還有機會？,https://news.cnyes.com/news/id/5100340
2023-03-01 17:59,〈睿生光電轉上市〉擴大切入工業應用、寵物平台 估下半年開始貢獻,https://news.cnyes.com/news/id/5100563
2023-03-01 17:55,玻纖廠富喬去年第四季落入虧損 全年每股純益0.07元,https://news.cnyes.com/news/id/5100560
2023-03-01 17:51,群電去年每股賺8.2元 今年營運可望再創高峰,https://news.cnyes.com/news/id/5100561
2023-03-01 17:50,隨特斯拉降價？比亞迪回應：經銷商清庫存 非官方行為,https://news.cnyes.com/news/id/5100124
2023-03-01 17:44,為削減成本 通用汽車傳將裁員數百人,https://news.cnyes.com/news/id/5100341
2023-03-01 17:41,康普擬斥9.47億元 前往越南建置電池材料產線,https://news.cnyes.com/news/id/5100531
2023-03-01 17:40,仲琦非北美市場佈局有成 今年營收將再創新高,https://news.cnyes.com/news/id/5100498
2023-03-01 17:37,〈睿生光電轉上市〉今年營運拚優產業平均 最快本季轉上市,https://news.cnyes.com/news/id/5100497
2023-03-01 17:13,新藥開發有進展 全福三期臨床收首位病患 永立榮獲美專利,https://news.cnyes.com/news/id/5100483
2023-03-01 17:13,〈明泰法說〉搶公網、私網商機 今年5G設備營收將翻倍增,https://news.cnyes.com/news/id/5100482
2023-03-01 17:09,大阪捷絲旅創晶華新里程碑 潘思亮開啟海外版圖,https://news.cnyes.com/news/id/5100449
2023-03-01 16:54,台灣首檔 ESG 低碳 ETF 核准成立 募集 48.2 億元創近年新高,https://news.cnyes.com/news/id/5100451
2023-03-01 16:51,〈車市〉LEXUS 2月超越賓士 寫豪華車同期銷售紀錄,https://news.cnyes.com/news/id/5100399
2023-03-01 16:50,〈景氣燈號〉1月對策信號分數下滑至11分 連三亮低迷藍燈,https://news.cnyes.com/news/id/5100450
2023-03-01 16:50,主要大廠紛紛撤軍 元宇宙已由熱門焦點轉變為長期戰略布局,https://news.cnyes.com/news/id/5100217
2023-03-01 16:49,雲端廠AI戰開打 研調：GPU需求上看三萬顆,https://news.cnyes.com/news/id/5100395
2023-03-01 16:49,〈明泰法說〉今年樂觀看訂單能見度達一年 緊盯下半年客戶需求,https://news.cnyes.com/news/id/5100435
2023-03-01 16:33,國光生破傷風疫苗新廠完成認證 明年起供應百萬劑,https://news.cnyes.com/news/id/5100397
2023-03-01 16:31,小摩：Fed對抗通膨恐失敗收場 最終觸發更激進緊縮行動,https://news.cnyes.com/news/id/5100176
2023-03-01 16:23,〈臺灣企業領袖調查〉逾6成台灣企業迫切轉型 全因五大因素！,https://news.cnyes.com/news/id/5100394
2023-03-01 16:18,〈陸港盤後〉中國製造業PMI強勁回升 A股大漲 港股飆漲6%,https://news.cnyes.com/news/id/5100294
2023-03-01 16:13,聯發科強拉近漲停 台積電首季財測難達標？,https://news.cnyes.com/news/id/5100396
2023-03-01 16:12,小摩策略師：反彈不會持續 美股仍被嚴重高估,https://news.cnyes.com/news/id/5100132
2023-03-01 16:10,小股民買股套牢怎辦？張國煒：自救會大可不必 今年拚損平,https://news.cnyes.com/news/id/5100355
2023-03-01 16:09,ChatGPT引發AI投資狂潮 瑞銀：2025年市場規模將達900億美元,https://news.cnyes.com/news/id/5100108
