時間,標題,連結
2021-05-01 18:53,劉德音接受美電視台訪問 再度強調晶片短缺與生產地無關,https://news.cnyes.com/news/id/4636276
2021-05-01 18:00,〈觀察〉台股多頭ETF掀投資熱潮 留意風險避免買到清算標的,https://news.cnyes.com/news/id/4636182
2021-05-01 17:00,〈觀察〉有產能者得天下 晶圓代工業開啟互利共生新廠擴建模式,https://news.cnyes.com/news/id/4636180
2021-05-01 16:00,〈觀察〉進口車商大舉往中南部拓展間 進口車市戰國時代來臨,https://news.cnyes.com/news/id/4636140
2021-05-01 15:21,鋼鐵股漲勢恐將反轉！高盛、美銀同推這家,https://news.cnyes.com/news/id/4636244
2021-05-01 15:00,〈觀察〉光學元件廠兩岸擴產競爭不停歇 開發、技術致勝關鍵,https://news.cnyes.com/news/id/4636141
2021-05-01 14:00,〈觀察〉甩開業外包袱 電纜廠原物料漲價潮本業露曙光,https://news.cnyes.com/news/id/4636077
2021-05-01 13:31,蔚來週五股價逆轉3大關鍵﹔生產穩定、產能擴大、市場競爭,https://news.cnyes.com/news/id/4636246
2021-05-01 13:00,下一場GME軋空再現？3檔迷因股波動中暗藏玄機,https://news.cnyes.com/news/id/4636245
2021-05-01 12:38,半導體、汽車、石化助攻 南韓4月出口創10年來最大增幅,https://news.cnyes.com/news/id/4636262
2021-05-01 12:00,不讓亞洲半導體專美於前！英特爾在擬德國蓋廠 打造歐洲新勢力,https://news.cnyes.com/news/id/4636247
2021-05-01 12:00,〈研之有物〉進擊的巨大汙染！解析海漂垃圾的全球分布──專訪鄭明修,https://news.cnyes.com/news/id/4635873
2021-05-01 11:32,印度連9日新增確診破30萬人 拜登公告印度入美禁令,https://news.cnyes.com/news/id/4636248
2021-05-01 11:30,四位輔大資工男做白帽駭客 發現微軟伺服器漏洞名震國際,https://news.cnyes.com/news/id/4635879
2021-05-01 11:00,科技廠法說報喜、台股首現十千金、景氣續亮紅燈 本周大事回顧,https://news.cnyes.com/news/id/4636152
2021-05-01 11:00,直擊台中奢華力 好市多1天賣出兩艘百萬遊艇、保時捷砸8億建展場,https://news.cnyes.com/news/id/4635776
2021-05-01 10:40,2035年零排放不夠！通用2030年要包材100%回收 2040年實現碳中和,https://news.cnyes.com/news/id/4636243
2021-05-01 10:38,銅價飆！大礦商Codelco急擴產 奈何智利疫情惡化計畫難成,https://news.cnyes.com/news/id/4636238
2021-05-01 10:11,Panasonic擬外包中國TCL 生產中低階電視,https://news.cnyes.com/news/id/4636241
2021-05-01 10:00,資金行情+漲價效應 台股5月多頭可期,https://news.cnyes.com/news/id/4636146
2021-05-01 09:45,產業淡季 美律首季純益年減近4成 EPS 0.1元,https://news.cnyes.com/news/id/4636258
2021-05-01 09:00,一張表掌握15家金控股利 總配息1848億破紀錄 外資將抱走470億元,https://news.cnyes.com/news/id/4636102
2021-05-01 08:21,〈能源盤後〉全球成長擔憂情緒再起 惟本週本月原油均收高,https://news.cnyes.com/news/id/4636239
2021-05-01 08:10,晶片荒新品也遭殃 蘋果iPad Pro交期延長至７月,https://news.cnyes.com/news/id/4636236
2021-05-01 08:00,〈美股熱門股〉雪佛龍Q1財報不給力跌逾3% 思佳訊Q2財測黯重挫逾8%,https://news.cnyes.com/news/id/4636237
2021-05-01 06:30,推特首季財報不佳 分析師看淡展望：Q2還會更慘,https://news.cnyes.com/news/id/4636242
2021-05-01 06:13,〈貴金屬盤後〉公債殖利率走強 黃金小跌 但創今年迄今首月收高,https://news.cnyes.com/news/id/4636240
2021-05-01 05:49,〈紐約匯市〉經濟數據強美元走高 4月仍創5個月來最大跌幅 比特幣飆逾7%,https://news.cnyes.com/news/id/4636235
2021-05-01 05:37,〈美股盤後〉獲利回吐！美祭印度旅行禁令 四大指數齊黑,https://news.cnyes.com/news/id/4636228
2021-05-01 05:30,5月六大新制上路報你知 手機報稅、機車考照、醫材管理法,https://news.cnyes.com/news/id/4636088
2021-05-01 00:09,拜登上任百日內 Moderna報酬率勇冠那斯達克100 特斯拉倒數第三,https://news.cnyes.com/news/id/4636225
2021-05-02 16:30,GIS-KY本季新平板動能增溫、全年看旺屏下指紋商機,https://news.cnyes.com/news/id/4636156
2021-05-02 16:00,新鉅科最大股東丘鈦 將轉換私募股為流通普通股,https://news.cnyes.com/news/id/4636144
2021-05-02 15:59,〈印度疫情失控〉緯創部分廠區停工5日 鴻海暫維持正常,https://news.cnyes.com/news/id/4636299
2021-05-02 15:00,光耦合器供不應求 光寶科、億光擴產本季到位,https://news.cnyes.com/news/id/4636108
2021-05-02 14:10,元晶營運報捷 拿下美電動車大廠旗下太陽能電池大單,https://news.cnyes.com/news/id/4636273
2021-05-02 14:10,〈工業技術與資訊〉車電產業戰國時代華麗揭幕,https://news.cnyes.com/news/id/4635852
2021-05-02 14:00,松瑞藥兩項新型口服藥物今、明年取證 營運續創高峰,https://news.cnyes.com/news/id/4636087
2021-05-02 13:12,日月光集團舉辦親子音樂會 逾800位孩童同慶母親節,https://news.cnyes.com/news/id/4636294
