時間,標題,連結
2022-12-01 23:00,〈美股早盤〉美10月PCE曝通膨溫和放緩 主要指數漲跌不一,https://news.cnyes.com/news/id/5024953
2022-12-01 22:39,金融業最嚴峻的一年 增資1995億元創史上最慘,https://news.cnyes.com/news/id/5025055
2022-12-01 22:27,Salesforce聯席CEO意外去職 股價大跌 分析師質疑雙軌領導可行性,https://news.cnyes.com/news/id/5025043
2022-12-01 21:54,Roivant與輝瑞共同成立新部門開發炎症性腸病藥物,https://news.cnyes.com/news/id/5025033
2022-12-01 21:49,美國上周初領失業金人數降至22.5萬 續領失業金人數升至2月來新高,https://news.cnyes.com/news/id/5024954
2022-12-01 21:38,中國造車新勢力11月成績單出爐 蔚來、理想汽車交付量創新高,https://news.cnyes.com/news/id/5024981
2022-12-01 21:08,〈財報〉雜貨銷售強勁 克羅格上季業績超標 調升全年財測,https://news.cnyes.com/news/id/5025021
2022-12-01 20:43,外資大買電子權值股 同步敲進鴻海、台積電各逾1萬張,https://news.cnyes.com/news/id/5025020
2022-12-01 20:35,中國防疫封控擔憂 Piper Sandler下調蘋果本季營收、iPhone銷售預期,https://news.cnyes.com/news/id/5024982
2022-12-01 20:29,尾燈不亮 特斯拉在中國召回43.5萬輛電動車 將發布軟體更新,https://news.cnyes.com/news/id/5025015
2022-12-01 20:21,摩根大通調降標準普爾500成分股獲利預測9% 明年上半年重測今年低點,https://news.cnyes.com/news/id/5025014
2022-12-01 20:16,鑫龍騰布局北高雄開發案 總銷23億元岡山信義案動土,https://news.cnyes.com/news/id/5025005
2022-12-01 20:10,福特汽車擴大投資英國引擎廠1.8億美元,https://news.cnyes.com/news/id/5025007
2022-12-01 20:07,世豐越南廠動土2024年Q1投產 年產值8億元,https://news.cnyes.com/news/id/5025004
2022-12-01 20:02,〈醫療科技展〉鴻海發表健康雲平台「無疆雲」 積極孵育內部創業公司,https://news.cnyes.com/news/id/5024996
2022-12-01 20:01,泓德能源斥資50.2億元 購置儲能設備,https://news.cnyes.com/news/id/5024995
2022-12-01 20:00,WSJ：Netflix擬明年擴大搶先觀看新片訂戶規模,https://news.cnyes.com/news/id/5024955
2022-12-01 19:59,聯準會唱鴿  瑞銀估再升4碼後將終結升息循環,https://news.cnyes.com/news/id/5025006
2022-12-01 19:50,鉅亨美股雷達：市場關注通膨數據 Snowflake財測遠低於華爾街,https://news.cnyes.com/news/id/5024770
2022-12-01 19:37,〈中經院發布PMI〉我11月非製造業NMI轉為擴張 惟未來半年仍連8月緊縮,https://news.cnyes.com/news/id/5024984
2022-12-01 19:30,松翰首推無線攝影機方案 獲大廠採用量產,https://news.cnyes.com/news/id/5024952
2022-12-01 19:30,台股再戰萬八  半導體、低軌衛星 航太有政策加持扛起多方大旗,https://news.cnyes.com/news/id/5024820
2022-12-01 19:30,〈醫療科技展〉鴻海攜揚明光打造眼底影像解決方案 新品明年Q4上市,https://news.cnyes.com/news/id/5024947
2022-12-01 19:25,〈中經院發布PMI〉我11月製造業PMI連5月緊縮 未來半年展望連7月緊縮,https://news.cnyes.com/news/id/5024983
2022-12-01 19:25,新盛力10月獲利月減6成 前10月EPS 3.1元,https://news.cnyes.com/news/id/5024950
2022-12-01 19:07,超幸運！麥當勞員工只花21元買員工餐就對中1000萬大獎,https://news.cnyes.com/news/id/5024951
2022-12-01 19:05,六角明年總店數估淨增400家 設定美國市場為起飛元年,https://news.cnyes.com/news/id/5024922
2022-12-01 18:56,投資人評估Fed政策前景 等待重點經濟數據發布 美債殖利率下跌,https://news.cnyes.com/news/id/5024948
2022-12-01 18:53,康寧推第二代Victus大猩猩玻璃 終端產品明年中前亮相,https://news.cnyes.com/news/id/5024949
2022-12-01 18:36,生華科癌症新藥 獲選美國衛院五年共同開發計畫,https://news.cnyes.com/news/id/5024914
2022-12-01 18:35,沛星Appier明年營運正向 看行銷科技有三大趨勢,https://news.cnyes.com/news/id/5024911
2022-12-01 18:16,國泰世華銀行「又」當機 金管會罕見說重話 檢討層級拉高至董事會,https://news.cnyes.com/news/id/5024915
2022-12-01 18:12,〈車市〉11月前10大車商僅5家正成長 賓士躍居銷售第二,https://news.cnyes.com/news/id/5024818
2022-12-01 18:12,現代汽車集團前三季北美電動車市占第二 擠下福特、福斯,https://news.cnyes.com/news/id/5024912
2022-12-01 17:58,〈台幣〉熱錢回流新台幣爆量強彈2.69角  後續可望挑戰叩關30.5元,https://news.cnyes.com/news/id/5024887
2022-12-01 17:49,〈房產〉全台六都房市前11月交易量年減7% 衰退幅度持續擴大,https://news.cnyes.com/news/id/5024819
2022-12-01 17:49,花旗再調降預測 預估2023年全球經濟成長放緩至2%以下,https://news.cnyes.com/news/id/5024716
2022-12-01 17:35,〈醫療科技展〉台塑環繞六大主題 秀大腸癌檢測等新品,https://news.cnyes.com/news/id/5024822
2022-12-01 17:33,配合政府穩定物價政策 中油12月桶裝瓦斯價格不調整,https://news.cnyes.com/news/id/5024821
2022-12-01 17:29,保勝光學完成上櫃前競拍 確定以每股32.8元IPO,https://news.cnyes.com/news/id/5024745
2022-12-01 17:21,【產業研究報告】天氣轉冷但散熱不冷 獲利密碼我來抓,https://news.cnyes.com/news/id/5024688
2022-12-01 17:21,〈醫療科技展〉施崇棠：疫情重塑醫療樣貌 將建構智慧醫療虛實整合系統,https://news.cnyes.com/news/id/5024771
2022-12-01 17:16,東森旗下熊媽媽買菜網將收攤 營業至12/8,https://news.cnyes.com/news/id/5024725
2022-12-01 17:14,防疫措施鬆綁 6家產險防疫險理賠緊縮 確診須住院才能給付住院日額,https://news.cnyes.com/news/id/5024816
2022-12-01 17:12,昨日鮑爾鴿派訊號，歐亞股市全面上漲!蘋果10月手機出貨量居冠!,https://news.cnyes.com/news/id/5024815
2022-12-01 16:57,瑞耘第二階段擴產年底前完成 明年營收估再增10-15%,https://news.cnyes.com/news/id/5024769
2022-12-01 16:54,經濟學家警告：Fed官員意見喬不攏 恐成市場最大風險,https://news.cnyes.com/news/id/5024457
2022-12-01 16:49,誠品生活首度進軍東南亞 吉隆坡店12/17開幕,https://news.cnyes.com/news/id/5024767
2022-12-01 16:41,台泥轉投資能元科技 攜牛津大學及MIT布局電池回收,https://news.cnyes.com/news/id/5024720
2022-12-01 16:40,聯準會升息幅度預計減弱 日元兌美元升至3個月高點,https://news.cnyes.com/news/id/5024721
2022-12-01 16:38,〈醫療科技展〉面板雙虎醫療布局十年磨一劍 拚輸出國際,https://news.cnyes.com/news/id/5024744
2022-12-01 16:33,長聖前11月營收創高 全年挑戰突破6億元,https://news.cnyes.com/news/id/5024724
2022-12-01 16:31,台股收復萬五 國安基金、禁空令仍無退場打算,https://news.cnyes.com/news/id/5024722
2022-12-01 16:28,大賣空主角本尊示警：美國將面臨多年經濟衰退,https://news.cnyes.com/news/id/5024426
2022-12-01 16:22,明日為短線調節關鍵，留意四大族群操作時機,https://news.cnyes.com/news/id/5024723
2022-12-01 16:18,中國、東南亞脫離疫情陰霾 花仙子樂看明年海外業務成長,https://news.cnyes.com/news/id/5024715
2022-12-01 16:14,〈陸港盤後〉中國封控立場軟化 A股三大指數齊揚,https://news.cnyes.com/news/id/5024509
2022-12-01 16:04,中國「反電信網絡詐騙法」今起實施 將追究境外詐騙責任,https://news.cnyes.com/news/id/5024689
2022-12-01 15:50,日本央行委員野口旭：近期退出寬鬆政策的時間性很小,https://news.cnyes.com/news/id/5024624
