時間,標題,連結
2022-04-01 22:32,美國3月ISM製造業指數意外下滑至57.1 遜於預期,https://news.cnyes.com/news/id/4846100
2022-04-01 22:22,本土疫情升溫 台積電超前部署明起分組分流辦公,https://news.cnyes.com/news/id/4846239
2022-04-01 22:00,軟體及擔憂失火 福特汽車召回73.7萬輛汽車 通用汽車召回68.2萬輛維修雨刷,https://news.cnyes.com/news/id/4846236
2022-04-01 21:56,台灣高鐵受外力影響致營運中斷 將研議求償,https://news.cnyes.com/news/id/4846229
2022-04-01 21:54,〈美股早盤〉美3月非農數據憂喜參半 投資人聚焦Fed升息動態 美股漲跌互現,https://news.cnyes.com/news/id/4846097
2022-04-01 21:06,非農就業報告公布 關鍵2年期和10年期美債殖利率再現倒掛,https://news.cnyes.com/news/id/4846227
2022-04-01 20:58,承包商施工不慎撞倒電塔殃及高鐵 東泥：會負起監督責任,https://news.cnyes.com/news/id/4846216
2022-04-01 20:58,證交所：48家上市公司買回庫藏股 過半執行率100%,https://news.cnyes.com/news/id/4846218
2022-04-01 20:53,美3月非農新增就業僅43.1萬遜於預期 但失業率、薪資成長率優於預期,https://news.cnyes.com/news/id/4846099
2022-04-01 20:52,花旗集團將永利度假村升評至買進,https://news.cnyes.com/news/id/4846219
2022-04-01 20:36,擔憂消費者支出 小摩將蘋果和高通移出關注名單,https://news.cnyes.com/news/id/4846214
2022-04-01 20:20,AerCap Holdings與義大利航空簽署12架客機租賃協議,https://news.cnyes.com/news/id/4846205
2022-04-01 20:18,佳世達處分轉投資持股 貢獻EPS 2.7元,https://news.cnyes.com/news/id/4846206
2022-04-01 20:15,顯卡市場競爭恐更激烈 摩爾線程正在崛起,https://news.cnyes.com/news/id/4846192
2022-04-01 20:10,鉅亨美股雷達：4名參議員要求嚴審微軟收購動視暴雪案 GameStop有意分割股票,https://news.cnyes.com/news/id/4846094
2022-04-01 20:00,2040年新售車100％電動化 帶動相關零組件熱潮？,https://news.cnyes.com/news/id/4845806
2022-04-01 19:57,國巨出售日本仙台工廠 處分利益逾6.5億元,https://news.cnyes.com/news/id/4846184
2022-04-01 19:56,台開等4家上市公司財報難產 7日起暫停交易,https://news.cnyes.com/news/id/4846190
2022-04-01 19:42,中概股摘牌危機解除？傳中國監證會起草框架讓步美國監管機構,https://news.cnyes.com/news/id/4846182
2022-04-01 19:30,弘憶股今年車用產品業績數倍增 全年多產品續揚,https://news.cnyes.com/news/id/4846186
2022-04-01 19:26,非農就業報告發布之前 5年期與30年期債券殖利率再現倒掛,https://news.cnyes.com/news/id/4846183
2022-04-01 19:19,印度第二大電信商估5G O-RAN下半年商轉 台網通廠添動能,https://news.cnyes.com/news/id/4846157
2022-04-01 19:12,智慧顯示展Touch Taiwan月底登場 台廠秀MicroLED肌肉,https://news.cnyes.com/news/id/4846148
